initial rollout ,optimisation 1,optimisation 2,optimisation 3,optimisation 4,
9.73487,5.2059,2.81945,2.45061,2.30301,
9.73945,5.20695,2.81969,2.45072,2.30311,
9.74402,5.20799,2.81993,2.45084,2.3032,
9.7486,5.20904,2.82016,2.45095,2.30329,
9.75318,5.21009,2.8204,2.45107,2.30339,
9.75776,5.21113,2.82064,2.45118,2.30348,
9.76234,5.21217,2.82088,2.4513,2.30357,
9.76693,5.21321,2.82111,2.45141,2.30367,
9.77151,5.21426,2.82135,2.45153,2.30376,
9.7761,5.2153,2.82159,2.45164,2.30385,
9.78069,5.21634,2.82183,2.45176,2.30394,
9.78528,5.21737,2.82207,2.45187,2.30404,
9.78987,5.21841,2.8223,2.45199,2.30413,
9.79446,5.21945,2.82254,2.4521,2.30422,
9.79906,5.22048,2.82278,2.45222,2.30431,
9.80365,5.22152,2.82302,2.45233,2.30441,
9.80825,5.22255,2.82325,2.45245,2.3045,
9.81285,5.22359,2.82349,2.45256,2.30459,
9.81745,5.22462,2.82373,2.45267,2.30468,
9.82205,5.22565,2.82397,2.45279,2.30477,
9.82666,5.22668,2.8242,2.4529,2.30486,
9.83126,5.22771,2.82444,2.45301,2.30496,
9.83587,5.22874,2.82468,2.45313,2.30505,
9.84048,5.22977,2.82491,2.45324,2.30514,
9.84509,5.2308,2.82515,2.45335,2.30523,
9.8497,5.23182,2.82539,2.45347,2.30532,
9.85431,5.23285,2.82563,2.45358,2.30541,
9.85892,5.23387,2.82586,2.45369,2.30551,
9.86354,5.2349,2.8261,2.45381,2.3056,
9.86816,5.23592,2.82634,2.45392,2.30569,
9.87278,5.23694,2.82658,2.45403,2.30578,
9.8774,5.23796,2.82681,2.45414,2.30587,
9.88202,5.23898,2.82705,2.45425,2.30596,
9.88664,5.24,2.82729,2.45437,2.30605,
9.89126,5.24102,2.82752,2.45448,2.30614,
9.89589,5.24204,2.82776,2.45459,2.30623,
9.90052,5.24305,2.828,2.4547,2.30632,
9.90515,5.24407,2.82824,2.45481,2.30641,
9.90978,5.24509,2.82847,2.45492,2.3065,
9.91441,5.2461,2.82871,2.45504,2.30659,
9.91904,5.24711,2.82895,2.45515,2.30669,
9.92368,5.24812,2.82919,2.45526,2.30678,
9.92832,5.24914,2.82943,2.45537,2.30687,
9.93296,5.25015,2.82966,2.45548,2.30696,
9.9376,5.25116,2.8299,2.45559,2.30705,
9.94224,5.25216,2.83014,2.4557,2.30714,
9.94688,5.25317,2.83038,2.45581,2.30723,
9.95152,5.25418,2.83061,2.45592,2.30732,
9.95617,5.25518,2.83085,2.45603,2.30741,
9.96082,5.25619,2.83109,2.45614,2.3075,
9.96547,5.25719,2.83133,2.45626,2.30759,
9.97012,5.2582,2.83157,2.45637,2.30768,
9.97477,5.2592,2.8318,2.45648,2.30777,
9.97942,5.2602,2.83204,2.45659,2.30785,
9.98408,5.2612,2.83228,2.4567,2.30794,
9.98874,5.2622,2.83252,2.45681,2.30803,
9.9934,5.2632,2.83276,2.45692,2.30812,
9.99806,5.2642,2.833,2.45703,2.30821,
10.0027,5.26519,2.83324,2.45713,2.3083,
10.0074,5.26619,2.83348,2.45724,2.30839,
10.012,5.26719,2.83371,2.45735,2.30848,
10.0167,5.26818,2.83395,2.45746,2.30857,
10.0214,5.26917,2.83419,2.45757,2.30866,
10.026,5.27017,2.83443,2.45768,2.30875,
10.0307,5.27116,2.83467,2.45779,2.30884,
10.0354,5.27215,2.83491,2.4579,2.30893,
10.0401,5.27314,2.83515,2.45801,2.30901,
10.0447,5.27413,2.83539,2.45812,2.3091,
10.0494,5.27512,2.83563,2.45823,2.30919,
10.0541,5.2761,2.83587,2.45834,2.30928,
10.0588,5.27709,2.83611,2.45844,2.30937,
10.0635,5.27807,2.83635,2.45855,2.30946,
10.0681,5.27906,2.83659,2.45866,2.30955,
10.0728,5.28004,2.83683,2.45877,2.30964,
10.0775,5.28102,2.83707,2.45888,2.30972,
10.0822,5.282,2.83731,2.45899,2.30981,
10.0869,5.28298,2.83756,2.4591,2.3099,
10.0916,5.28396,2.8378,2.4592,2.30999,
10.0963,5.28494,2.83804,2.45931,2.31008,
10.101,5.28592,2.83828,2.45942,2.31017,
10.1057,5.2869,2.83852,2.45953,2.31025,
10.1104,5.28787,2.83877,2.45964,2.31034,
10.1151,5.28884,2.83901,2.45974,2.31043,
10.1198,5.28982,2.83925,2.45985,2.31052,
10.1245,5.29079,2.83949,2.45996,2.31061,
10.1292,5.29176,2.83974,2.46007,2.31069,
10.1339,5.29273,2.83998,2.46018,2.31078,
10.1386,5.2937,2.84022,2.46028,2.31087,
10.1433,5.29467,2.84047,2.46039,2.31096,
10.148,5.29564,2.84071,2.4605,2.31104,
10.1527,5.2966,2.84096,2.46061,2.31113,
10.1574,5.29757,2.8412,2.46071,2.31122,
10.1621,5.29853,2.84145,2.46082,2.31131,
10.1669,5.2995,2.84169,2.46093,2.3114,
10.1716,5.30046,2.84194,2.46104,2.31148,
10.1763,5.30142,2.84218,2.46114,2.31157,
10.181,5.30238,2.84243,2.46125,2.31166,
10.1857,5.30334,2.84267,2.46136,2.31175,
10.1905,5.3043,2.84292,2.46147,2.31183,
10.1952,5.30526,2.84317,2.46157,2.31192,
10.1999,5.30621,2.84341,2.46168,2.31201,
10.2047,5.30717,2.84366,2.46179,2.3121,
10.2094,5.30812,2.84391,2.4619,2.31218,
10.2141,5.30908,2.84416,2.462,2.31227,
10.2189,5.31003,2.8444,2.46211,2.31236,
10.2236,5.31098,2.84465,2.46222,2.31245,
10.2283,5.31193,2.8449,2.46232,2.31253,
10.2331,5.31288,2.84515,2.46243,2.31262,
10.2378,5.31383,2.8454,2.46254,2.31271,
10.2425,5.31478,2.84565,2.46264,2.31279,
10.2473,5.31572,2.8459,2.46275,2.31288,
10.252,5.31667,2.84615,2.46286,2.31297,
10.2568,5.31761,2.8464,2.46297,2.31306,
10.2615,5.31856,2.84665,2.46307,2.31314,
10.2663,5.3195,2.8469,2.46318,2.31323,
10.271,5.32044,2.84715,2.46329,2.31332,
10.2758,5.32138,2.84741,2.46339,2.3134,
10.2805,5.32232,2.84766,2.4635,2.31349,
10.2853,5.32326,2.84791,2.46361,2.31358,
10.2901,5.3242,2.84816,2.46371,2.31366,
10.2948,5.32514,2.84842,2.46382,2.31375,
10.2996,5.32607,2.84867,2.46393,2.31384,
10.3043,5.32701,2.84893,2.46403,2.31392,
10.3091,5.32794,2.84918,2.46414,2.31401,
10.3139,5.32887,2.84944,2.46425,2.3141,
10.3186,5.32981,2.84969,2.46435,2.31418,
10.3234,5.33074,2.84995,2.46446,2.31427,
10.3282,5.33167,2.8502,2.46457,2.31436,
10.333,5.3326,2.85046,2.46467,2.31444,
10.3377,5.33353,2.85072,2.46478,2.31453,
10.3425,5.33445,2.85098,2.46489,2.31462,
10.3473,5.33538,2.85123,2.465,2.3147,
10.3521,5.33631,2.85149,2.4651,2.31479,
10.3569,5.33723,2.85175,2.46521,2.31487,
10.3616,5.33815,2.85201,2.46532,2.31496,
10.3664,5.33908,2.85227,2.46542,2.31505,
10.3712,5.34,2.85253,2.46553,2.31513,
10.376,5.34092,2.85279,2.46564,2.31522,
10.3808,5.34184,2.85305,2.46574,2.31531,
10.3856,5.34276,2.85332,2.46585,2.31539,
10.3904,5.34368,2.85358,2.46596,2.31548,
10.3952,5.34459,2.85384,2.46606,2.31557,
10.4,5.34551,2.8541,2.46617,2.31565,
10.4048,5.34642,2.85437,2.46628,2.31574,
10.4096,5.34734,2.85463,2.46638,2.31582,
10.4144,5.34825,2.8549,2.46649,2.31591,
10.4192,5.34916,2.85516,2.4666,2.316,
10.424,5.35008,2.85543,2.46671,2.31608,
10.4288,5.35099,2.8557,2.46681,2.31617,
10.4336,5.3519,2.85596,2.46692,2.31625,
10.4384,5.3528,2.85623,2.46703,2.31634,
10.4432,5.35371,2.8565,2.46713,2.31643,
10.448,5.35462,2.85677,2.46724,2.31651,
10.4528,5.35552,2.85704,2.46735,2.3166,
10.4577,5.35643,2.85731,2.46746,2.31668,
10.4625,5.35733,2.85758,2.46756,2.31677,
10.4673,5.35824,2.85785,2.46767,2.31686,
10.4721,5.35914,2.85812,2.46778,2.31694,
10.4769,5.36004,2.85839,2.46789,2.31703,
10.4818,5.36094,2.85867,2.46799,2.31712,
10.4866,5.36184,2.85894,2.4681,2.3172,
10.4914,5.36274,2.85921,2.46821,2.31729,
10.4962,5.36364,2.85949,2.46832,2.31737,
10.5011,5.36453,2.85976,2.46842,2.31746,
10.5059,5.36543,2.86004,2.46853,2.31755,
10.5107,5.36632,2.86032,2.46864,2.31763,
10.5156,5.36722,2.8606,2.46875,2.31772,
10.5204,5.36811,2.86087,2.46886,2.3178,
10.5253,5.369,2.86115,2.46896,2.31789,
10.5301,5.3699,2.86143,2.46907,2.31798,
10.5349,5.37079,2.86171,2.46918,2.31806,
10.5398,5.37167,2.862,2.46929,2.31815,
10.5446,5.37256,2.86228,2.4694,2.31823,
10.5495,5.37345,2.86256,2.46951,2.31832,
10.5543,5.37434,2.86284,2.46962,2.31841,
10.5592,5.37522,2.86313,2.46972,2.31849,
10.564,5.37611,2.86341,2.46983,2.31858,
10.5689,5.37699,2.8637,2.46994,2.31867,
10.5738,5.37787,2.86399,2.47005,2.31875,
10.5786,5.37875,2.86428,2.47016,2.31884,
10.5835,5.37964,2.86456,2.47027,2.31892,
10.5883,5.38052,2.86485,2.47038,2.31901,
10.5932,5.38139,2.86514,2.47049,2.3191,
10.5981,5.38227,2.86544,2.4706,2.31918,
10.6029,5.38315,2.86573,2.47071,2.31927,
10.6078,5.38403,2.86602,2.47082,2.31936,
10.6127,5.3849,2.86631,2.47093,2.31944,
10.6175,5.38577,2.86661,2.47104,2.31953,
10.6224,5.38665,2.86691,2.47115,2.31961,
10.6273,5.38752,2.8672,2.47126,2.3197,
10.6322,5.38839,2.8675,2.47137,2.31979,
10.6371,5.38926,2.8678,2.47148,2.31987,
10.6419,5.39013,2.8681,2.47159,2.31996,
10.6468,5.391,2.8684,2.4717,2.32005,
10.6517,5.39187,2.8687,2.47181,2.32013,
10.6566,5.39273,2.869,2.47193,2.32022,
10.6615,5.3936,2.86931,2.47204,2.32031,
10.6664,5.39446,2.86961,2.47215,2.32039,
10.6713,5.39533,2.86992,2.47226,2.32048,
10.6761,5.39619,2.87022,2.47237,2.32057,
10.681,5.39705,2.87053,2.47249,2.32065,
10.6859,5.39791,2.87084,2.4726,2.32074,
10.6908,5.39877,2.87115,2.47271,2.32083,
10.6957,5.39963,2.87146,2.47282,2.32091,
10.7006,5.40049,2.87178,2.47294,2.321,
10.7055,5.40134,2.87209,2.47305,2.32109,
10.7105,5.4022,2.8724,2.47316,2.32118,
10.7154,5.40305,2.87272,2.47328,2.32126,
10.7203,5.40391,2.87304,2.47339,2.32135,
10.7252,5.40476,2.87335,2.47351,2.32144,
10.7301,5.40561,2.87367,2.47362,2.32152,
10.735,5.40646,2.87399,2.47374,2.32161,
10.7399,5.40731,2.87431,2.47385,2.3217,
10.7448,5.40816,2.87464,2.47397,2.32179,
10.7498,5.40901,2.87496,2.47408,2.32187,
10.7547,5.40986,2.87529,2.4742,2.32196,
10.7596,5.41071,2.87561,2.47431,2.32205,
10.7645,5.41155,2.87594,2.47443,2.32214,
10.7694,5.4124,2.87627,2.47455,2.32223,
10.7744,5.41324,2.8766,2.47466,2.32231,
10.7793,5.41408,2.87693,2.47478,2.3224,
10.7842,5.41493,2.87726,2.4749,2.32249,
10.7892,5.41577,2.8776,2.47501,2.32258,
10.7941,5.41661,2.87793,2.47513,2.32267,
10.799,5.41745,2.87827,2.47525,2.32276,
10.804,5.41829,2.87861,2.47537,2.32284,
10.8089,5.41912,2.87895,2.47549,2.32293,
10.8139,5.41996,2.87929,2.47561,2.32302,
10.8188,5.4208,2.87963,2.47573,2.32311,
10.8238,5.42163,2.87997,2.47585,2.3232,
10.8287,5.42247,2.88032,2.47597,2.32329,
10.8337,5.4233,2.88067,2.47609,2.32338,
10.8386,5.42413,2.88101,2.47621,2.32347,
10.8436,5.42496,2.88136,2.47633,2.32355,
10.8485,5.4258,2.88172,2.47645,2.32364,
10.8535,5.42663,2.88207,2.47657,2.32373,
10.8584,5.42745,2.88242,2.47669,2.32382,
10.8634,5.42828,2.88278,2.47682,2.32391,
10.8683,5.42911,2.88314,2.47694,2.324,
10.8733,5.42994,2.8835,2.47706,2.32409,
10.8783,5.43076,2.88386,2.47719,2.32418,
10.8832,5.43159,2.88422,2.47731,2.32427,
10.8882,5.43241,2.88458,2.47743,2.32436,
10.8932,5.43324,2.88495,2.47756,2.32445,
10.8982,5.43406,2.88532,2.47768,2.32454,
10.9031,5.43488,2.88569,2.47781,2.32464,
10.9081,5.4357,2.88606,2.47794,2.32473,
10.9131,5.43652,2.88643,2.47806,2.32482,
10.9181,5.43734,2.88681,2.47819,2.32491,
10.923,5.43816,2.88718,2.47832,2.325,
10.928,5.43898,2.88756,2.47845,2.32509,
10.933,5.43979,2.88794,2.47857,2.32518,
10.938,5.44061,2.88832,2.4787,2.32528,
10.943,5.44142,2.88871,2.47883,2.32537,
10.948,5.44224,2.88909,2.47896,2.32546,
10.953,5.44305,2.88948,2.47909,2.32555,
10.958,5.44387,2.88987,2.47922,2.32564,
10.963,5.44468,2.89026,2.47936,2.32574,
10.968,5.44549,2.89065,2.47949,2.32583,
10.973,5.4463,2.89105,2.47962,2.32592,
10.978,5.44711,2.89145,2.47975,2.32602,
10.983,5.44792,2.89185,2.47989,2.32611,
10.988,5.44873,2.89225,2.48002,2.32621,
10.993,5.44954,2.89265,2.48016,2.3263,
10.998,5.45034,2.89306,2.48029,2.32639,
11.003,5.45115,2.89347,2.48043,2.32649,
11.008,5.45195,2.89388,2.48056,2.32658,
11.013,5.45276,2.89429,2.4807,2.32668,
11.018,5.45356,2.8947,2.48084,2.32677,
11.023,5.45437,2.89512,2.48098,2.32687,
11.0281,5.45517,2.89554,2.48112,2.32696,
11.0331,5.45597,2.89596,2.48126,2.32706,
11.0381,5.45677,2.89639,2.4814,2.32716,
11.0431,5.45757,2.89681,2.48154,2.32725,
11.0482,5.45837,2.89724,2.48168,2.32735,
11.0532,5.45917,2.89767,2.48183,2.32745,
11.0582,5.45997,2.89811,2.48197,2.32755,
11.0632,5.46077,2.89854,2.48211,2.32764,
11.0683,5.46156,2.89898,2.48226,2.32774,
11.0733,5.46236,2.89942,2.4824,2.32784,
11.0784,5.46315,2.89987,2.48255,2.32794,
11.0834,5.46395,2.90031,2.4827,2.32804,
11.0884,5.46474,2.90076,2.48285,2.32814,
11.0935,5.46553,2.90121,2.483,2.32824,
11.0985,5.46633,2.90167,2.48315,2.32834,
11.1036,5.46712,2.90213,2.4833,2.32844,
11.1086,5.46791,2.90259,2.48345,2.32854,
11.1137,5.4687,2.90305,2.4836,2.32864,
11.1187,5.46949,2.90351,2.48376,2.32874,
11.1238,5.47028,2.90398,2.48391,2.32884,
11.1288,5.47107,2.90445,2.48407,2.32895,
11.1339,5.47186,2.90493,2.48422,2.32905,
11.1389,5.47264,2.90541,2.48438,2.32915,
11.144,5.47343,2.90589,2.48454,2.32926,
11.1491,5.47421,2.90637,2.4847,2.32936,
11.1541,5.475,2.90686,2.48486,2.32947,
11.1592,5.47578,2.90735,2.48502,2.32957,
11.1643,5.47657,2.90784,2.48518,2.32968,
11.1693,5.47735,2.90834,2.48535,2.32978,
11.1744,5.47813,2.90884,2.48551,2.32989,
11.1795,5.47891,2.90934,2.48568,2.33,
11.1846,5.4797,2.90984,2.48585,2.33011,
11.1896,5.48048,2.91035,2.48602,2.33021,
11.1947,5.48126,2.91087,2.48619,2.33032,
11.1998,5.48203,2.91138,2.48636,2.33043,
11.2049,5.48281,2.9119,2.48653,2.33054,
11.21,5.48359,2.91242,2.48671,2.33065,
11.2151,5.48437,2.91295,2.48688,2.33076,
11.2202,5.48514,2.91348,2.48706,2.33088,
11.2252,5.48592,2.91401,2.48723,2.33099,
11.2303,5.4867,2.91455,2.48741,2.3311,
11.2354,5.48747,2.91509,2.48759,2.33122,
11.2405,5.48824,2.91564,2.48778,2.33133,
11.2456,5.48902,2.91618,2.48796,2.33145,
11.2507,5.48979,2.91674,2.48815,2.33156,
11.2558,5.49056,2.91729,2.48833,2.33168,
11.2609,5.49134,2.91785,2.48852,2.3318,
11.266,5.49211,2.91842,2.48871,2.33192,
11.2711,5.49288,2.91898,2.4889,2.33204,
11.2763,5.49365,2.91955,2.48909,2.33216,
11.2814,5.49442,2.92013,2.48929,2.33228,
11.2865,5.49519,2.92071,2.48949,2.3324,
11.2916,5.49596,2.92129,2.48968,2.33252,
11.2967,5.49672,2.92188,2.48988,2.33264,
11.3018,5.49749,2.92247,2.49008,2.33277,
11.307,5.49826,2.92307,2.49029,2.33289,
11.3121,5.49902,2.92367,2.49049,2.33302,
11.3172,5.49979,2.92428,2.4907,2.33315,
11.3223,5.50056,2.92489,2.49091,2.33328,
11.3275,5.50132,2.9255,2.49112,2.33341,
11.3326,5.50209,2.92612,2.49133,2.33354,
11.3377,5.50285,2.92674,2.49155,2.33367,
11.3429,5.50361,2.92737,2.49176,2.3338,
11.348,5.50438,2.928,2.49198,2.33393,
11.3531,5.50514,2.92864,2.4922,2.33407,
11.3583,5.5059,2.92928,2.49243,2.3342,
11.3634,5.50666,2.92993,2.49265,2.33434,
11.3686,5.50742,2.93058,2.49288,2.33448,
11.3737,5.50818,2.93124,2.49311,2.33462,
11.3788,5.50894,2.9319,2.49334,2.33476,
11.384,5.5097,2.93257,2.49357,2.3349,
11.3891,5.51046,2.93324,2.49381,2.33505,
11.3943,5.51122,2.93392,2.49405,2.33519,
11.3995,5.51198,2.9346,2.49429,2.33534,
11.4046,5.51274,2.93529,2.49454,2.33549,
11.4098,5.5135,2.93598,2.49478,2.33564,
11.4149,5.51425,2.93668,2.49503,2.33579,
11.4201,5.51501,2.93739,2.49528,2.33594,
11.4253,5.51577,2.9381,2.49554,2.33609,
11.4304,5.51652,2.93881,2.4958,2.33625,
11.4356,5.51728,2.93953,2.49606,2.3364,
11.4408,5.51803,2.94026,2.49632,2.33656,
11.4459,5.51879,2.94099,2.49659,2.33672,
11.4511,5.51954,2.94173,2.49685,2.33689,
11.4563,5.5203,2.94247,2.49713,2.33705,
